row,col,r,newCoords,xq,yq
224.000000,6.000000,0.892406,1.977829,3.033629,113.255489
224.000000,7.000000,0.888010,1.972662,3.548504,113.552130
224.000000,8.000000,0.883630,1.967519,4.066034,113.848965
224.000000,9.000000,0.879266,1.962399,4.586222,114.145973
224.000000,10.000000,0.874919,1.957304,5.109068,114.443130
224.000000,11.000000,0.870589,1.952233,5.634574,114.740415
224.000000,12.000000,0.866276,1.947186,6.162740,115.037804
224.000000,13.000000,0.861980,1.942164,6.693565,115.335273
224.000000,14.000000,0.857703,1.937167,7.227050,115.632797
224.000000,15.000000,0.853442,1.932195,7.763193,115.930351
224.000000,16.000000,0.849201,1.927248,8.301994,116.227910
224.000000,17.000000,0.844977,1.922327,8.843449,116.525445
224.000000,18.000000,0.840772,1.917432,9.387557,116.822930
224.000000,19.000000,0.836587,1.912563,9.934314,117.120337
224.000000,20.000000,0.832420,1.907720,10.483718,117.417636
224.000000,21.000000,0.828274,1.902904,11.035762,117.714799
224.000000,22.000000,0.824147,1.898115,11.590444,118.011793
224.000000,23.000000,0.820040,1.893354,12.147757,118.308590
224.000000,24.000000,0.815954,1.888619,12.707695,118.605155
224.000000,25.000000,0.811889,1.883913,13.270252,118.901457
224.000000,26.000000,0.807845,1.879235,13.835420,119.197462
224.000000,27.000000,0.803822,1.874585,14.403190,119.493135
224.000000,28.000000,0.799821,1.869963,14.973555,119.788442
224.000000,29.000000,0.795842,1.865371,15.546505,120.083346
224.000000,30.000000,0.791885,1.860808,16.122028,120.377810
224.000000,31.000000,0.787952,1.856275,16.700115,120.671797
224.000000,32.000000,0.784041,1.851771,17.280752,120.965267
224.000000,33.000000,0.780154,1.847298,17.863928,121.258181
224.000000,34.000000,0.776291,1.842855,18.449629,121.550499
224.000000,35.000000,0.772451,1.838444,19.037841,121.842180
224.000000,36.000000,0.768637,1.834063,19.628547,122.133180
224.000000,37.000000,0.764847,1.829715,20.221732,122.423458
224.000000,38.000000,0.761083,1.825398,20.817379,122.712968
224.000000,39.000000,0.757344,1.821114,21.415469,123.001666
224.000000,40.000000,0.753631,1.816862,22.015983,123.289507
224.000000,41.000000,0.749945,1.812643,22.618902,123.576442
224.000000,42.000000,0.746285,1.808458,23.224205,123.862424
224.000000,43.000000,0.742653,1.804307,23.831868,124.147405
224.000000,44.000000,0.739048,1.800190,24.441869,124.431335
224.000000,45.000000,0.735471,1.796107,25.054185,124.714163
224.000000,46.000000,0.731923,1.792060,25.668788,124.995837
224.000000,47.000000,0.728403,1.788048,26.285653,125.276306
224.000000,48.000000,0.724913,1.784071,26.904753,125.555515
224.000000,49.000000,0.721452,1.780131,27.526058,125.833410
224.000000,50.000000,0.718022,1.776228,28.149539,126.109935
224.000000,51.000000,0.714622,1.772362,28.775164,126.385035
224.000000,52.000000,0.711253,1.768533,29.402901,126.658652
224.000000,53.000000,0.707915,1.764742,30.032717,126.930729
224.000000,54.000000,0.704610,1.760990,30.664576,127.201205
224.000000,55.000000,0.701336,1.757276,31.298443,127.470021
224.000000,56.000000,0.698096,1.753602,31.934279,127.737116
224.000000,57.000000,0.694888,1.749967,32.572047,128.002429
224.000000,58.000000,0.691715,1.746372,33.211705,128.265897
224.000000,59.000000,0.688575,1.742818,33.853214,128.527456
224.000000,60.000000,0.685470,1.739305,34.496529,128.787042
224.000000,61.000000,0.682400,1.735834,35.141607,129.044591
224.000000,62.000000,0.679366,1.732405,35.788403,129.300036
224.000000,63.000000,0.676368,1.729018,36.436869,129.553311
224.000000,64.000000,0.673406,1.725674,37.086957,129.804348
224.000000,65.000000,0.670482,1.722374,37.738617,130.053080
224.000000,66.000000,0.667595,1.719117,38.391799,130.299438
224.000000,67.000000,0.664746,1.715905,39.046449,130.543353
224.000000,68.000000,0.661935,1.712738,39.702515,130.784755
224.000000,69.000000,0.659163,1.709616,40.359940,131.023572
224.000000,70.000000,0.656431,1.706540,41.018667,131.259736
224.000000,71.000000,0.653739,1.703510,41.678640,131.493173
224.000000,72.000000,0.651087,1.700528,42.339797,131.723812
224.000000,73.000000,0.648477,1.697592,43.002078,131.951582
224.000000,74.000000,0.645907,1.694705,43.665421,132.176408
224.000000,75.000000,0.643380,1.691866,44.329761,132.398219
224.000000,76.000000,0.640895,1.689075,44.995034,132.616941
224.000000,77.000000,0.638453,1.686334,45.661172,132.832501
224.000000,78.000000,0.636054,1.683643,46.328109,133.044825
224.000000,79.000000,0.633700,1.681002,46.995774,133.253840
224.000000,80.000000,0.631390,1.678412,47.664098,133.459473
224.000000,81.000000,0.629125,1.675873,48.333007,133.661650
224.000000,82.000000,0.626905,1.673386,49.002430,133.860297
224.000000,83.000000,0.624731,1.670952,49.672292,134.055342
224.000000,84.000000,0.622603,1.668570,50.342517,134.246711
224.000000,85.000000,0.620522,1.666241,51.013028,134.434333
224.000000,86.000000,0.618489,1.663966,51.683748,134.618135
224.000000,87.000000,0.616503,1.661745,52.354598,134.798044
224.000000,88.000000,0.614566,1.659579,53.025497,134.973992
224.000000,89.000000,0.612677,1.657468,53.696364,135.145906
224.000000,90.000000,0.610838,1.655412,54.367118,135.313717
224.000000,91.000000,0.609048,1.653413,55.037676,135.477356
224.000000,92.000000,0.607308,1.651470,55.707953,135.636756
224.000000,93.000000,0.605618,1.649584,56.377866,135.791849
224.000000,94.000000,0.603980,1.647755,57.047328,135.942568
224.000000,95.000000,0.602393,1.645983,57.716253,136.088850
224.000000,96.000000,0.600857,1.644270,58.384556,136.230631
224.000000,97.000000,0.599374,1.642616,59.052148,136.367847
224.000000,98.000000,0.597943,1.641020,59.718942,136.500439
224.000000,99.000000,0.596565,1.639484,60.384849,136.628346
224.000000,100.000000,0.595240,1.638008,61.049781,136.751510
224.000000,101.000000,0.593969,1.636591,61.713649,136.869876
224.000000,102.000000,0.592752,1.635235,62.376364,136.983388
224.000000,103.000000,0.591589,1.633939,63.037836,137.091994
224.000000,104.000000,0.590481,1.632705,63.697977,137.195642
224.000000,105.000000,0.589427,1.631532,64.356696,137.294284
224.000000,106.000000,0.588429,1.630420,65.013904,137.387873
224.000000,107.000000,0.587486,1.629371,65.669512,137.476363
224.000000,108.000000,0.586599,1.628384,66.323432,137.559711
224.000000,109.000000,0.585768,1.627459,66.975575,137.637878
224.000000,110.000000,0.584994,1.626597,67.625852,137.710825
224.000000,111.000000,0.584275,1.625798,68.274175,137.778516
224.000000,112.000000,0.583614,1.625062,68.920459,137.840917
224.000000,113.000000,0.583009,1.624389,69.564615,137.897998
224.000000,114.000000,0.582461,1.623780,70.206559,137.949730
224.000000,115.000000,0.581971,1.623234,70.846205,137.996087
224.000000,116.000000,0.581538,1.622753,71.483470,138.037045
224.000000,117.000000,0.581162,1.622335,72.118270,138.072585
224.000000,118.000000,0.580844,1.621981,72.750523,138.102687
224.000000,119.000000,0.580584,1.621692,73.380148,138.127338
224.000000,120.000000,0.580382,1.621467,74.007066,138.146523
224.000000,121.000000,0.580237,1.621306,74.631198,138.160234
224.000000,122.000000,0.580150,1.621209,75.252467,138.168463
224.000000,123.000000,0.580121,1.621177,75.870797,138.171207
224.000000,124.000000,0.580150,1.621209,76.486114,138.168463
224.000000,125.000000,0.580237,1.621306,77.098345,138.160234
224.000000,126.000000,0.580382,1.621467,77.707419,138.146523
224.000000,127.000000,0.580584,1.621692,78.313267,138.127338
224.000000,128.000000,0.580844,1.621981,78.915821,138.102687
224.000000,129.000000,0.581162,1.622335,79.515015,138.072585
224.000000,130.000000,0.581538,1.622753,80.110785,138.037045
224.000000,131.000000,0.581971,1.623234,80.703069,137.996087
224.000000,132.000000,0.582461,1.623780,81.291805,137.949730
224.000000,133.000000,0.583009,1.624389,81.876936,137.897998
224.000000,134.000000,0.583614,1.625062,82.458406,137.840917
224.000000,135.000000,0.584275,1.625798,83.036159,137.778516
224.000000,136.000000,0.584994,1.626597,83.610144,137.710825
224.000000,137.000000,0.585768,1.627459,84.180309,137.637878
224.000000,138.000000,0.586599,1.628384,84.746608,137.559711
224.000000,139.000000,0.587486,1.629371,85.308993,137.476363
224.000000,140.000000,0.588429,1.630420,85.867420,137.387873
224.000000,141.000000,0.589427,1.631532,86.421849,137.294284
224.000000,142.000000,0.590481,1.632705,86.972238,137.195642
224.000000,143.000000,0.591589,1.633939,87.518550,137.091994
224.000000,144.000000,0.592752,1.635235,88.060749,136.983388
224.000000,145.000000,0.593969,1.636591,88.598804,136.869876
224.000000,146.000000,0.595240,1.638008,89.132681,136.751510
224.000000,147.000000,0.596565,1.639484,89.662352,136.628346
224.000000,148.000000,0.597943,1.641020,90.187790,136.500439
224.000000,149.000000,0.599374,1.642616,90.708970,136.367847
224.000000,150.000000,0.600857,1.644270,91.225869,136.230631
224.000000,151.000000,0.602393,1.645983,91.738466,136.088850
224.000000,152.000000,0.603980,1.647755,92.246743,135.942568
224.000000,153.000000,0.605618,1.649584,92.750682,135.791849
224.000000,154.000000,0.607308,1.651470,93.250270,135.636756
224.000000,155.000000,0.609048,1.653413,93.745492,135.477356
224.000000,156.000000,0.610838,1.655412,94.236339,135.313717
224.000000,157.000000,0.612677,1.657468,94.722800,135.145906
224.000000,158.000000,0.614566,1.659579,95.204869,134.973992
224.000000,159.000000,0.616503,1.661745,95.682541,134.798044
224.000000,160.000000,0.618489,1.663966,96.155810,134.618135
224.000000,161.000000,0.620522,1.666241,96.624677,134.434333
224.000000,162.000000,0.622603,1.668570,97.089139,134.246711
224.000000,163.000000,0.624731,1.670952,97.549200,134.055342
224.000000,164.000000,0.626905,1.673386,98.004860,133.860297
224.000000,165.000000,0.629125,1.675873,98.456126,133.661650
224.000000,166.000000,0.631390,1.678412,98.903002,133.459473
224.000000,167.000000,0.633700,1.681002,99.345497,133.253840
224.000000,168.000000,0.636054,1.683643,99.783619,133.044825
224.000000,169.000000,0.638453,1.686334,100.217378,132.832501
224.000000,170.000000,0.640895,1.689075,100.646785,132.616941
224.000000,171.000000,0.643380,1.691866,101.071855,132.398219
224.000000,172.000000,0.645907,1.694705,101.492599,132.176408
224.000000,173.000000,0.648477,1.697592,101.909034,131.951582
224.000000,174.000000,0.651087,1.700528,102.321176,131.723812
224.000000,175.000000,0.653739,1.703510,102.729041,131.493173
224.000000,176.000000,0.656431,1.706540,103.132650,131.259736
224.000000,177.000000,0.659163,1.709616,103.532019,131.023572
224.000000,178.000000,0.661935,1.712738,103.927171,130.784755
224.000000,179.000000,0.664746,1.715905,104.318126,130.543353
224.000000,180.000000,0.667595,1.719117,104.704906,130.299438
224.000000,181.000000,0.670482,1.722374,105.087534,130.053080
224.000000,182.000000,0.673406,1.725674,105.466033,129.804348
224.000000,183.000000,0.676368,1.729018,105.840428,129.553311
224.000000,184.000000,0.679366,1.732405,106.210744,129.300036
224.000000,185.000000,0.682400,1.735834,106.577006,129.044591
224.000000,186.000000,0.685470,1.739305,106.939240,128.787042
224.000000,187.000000,0.688575,1.742818,107.297474,128.527456
224.000000,188.000000,0.691715,1.746372,107.651735,128.265897
224.000000,189.000000,0.694888,1.749967,108.002049,128.002429
224.000000,190.000000,0.698096,1.753602,108.348447,127.737116
224.000000,191.000000,0.701336,1.757276,108.690955,127.470021
224.000000,192.000000,0.704610,1.760990,109.029604,127.201205
224.000000,193.000000,0.707915,1.764742,109.364422,126.930729
224.000000,194.000000,0.711253,1.768533,109.695440,126.658652
224.000000,195.000000,0.714622,1.772362,110.022687,126.385035
224.000000,196.000000,0.718022,1.776228,110.346193,126.109935
224.000000,197.000000,0.721452,1.780131,110.665990,125.833410
224.000000,198.000000,0.724913,1.784071,110.982107,125.555515
224.000000,199.000000,0.728403,1.788048,111.294575,125.276306
224.000000,200.000000,0.731923,1.792060,111.603426,124.995837
224.000000,201.000000,0.735471,1.796107,111.908691,124.714163
224.000000,202.000000,0.739048,1.800190,112.210400,124.431335
224.000000,203.000000,0.742653,1.804307,112.508586,124.147405
224.000000,204.000000,0.746285,1.808458,112.803279,123.862424
224.000000,205.000000,0.749945,1.812643,113.094512,123.576442
224.000000,206.000000,0.753631,1.816862,113.382314,123.289507
224.000000,207.000000,0.757344,1.821114,113.666719,123.001666
224.000000,208.000000,0.761083,1.825398,113.947756,122.712968
224.000000,209.000000,0.764847,1.829715,114.225458,122.423458
224.000000,210.000000,0.768637,1.834063,114.499856,122.133180
224.000000,211.000000,0.772451,1.838444,114.770982,121.842180
224.000000,212.000000,0.776291,1.842855,115.038865,121.550499
224.000000,213.000000,0.780154,1.847298,115.303538,121.258181
224.000000,214.000000,0.784041,1.851771,115.565032,120.965267
224.000000,215.000000,0.787952,1.856275,115.823376,120.671797
224.000000,216.000000,0.791885,1.860808,116.078603,120.377810
224.000000,217.000000,0.795842,1.865371,116.330741,120.083346
224.000000,218.000000,0.799821,1.869963,116.579823,119.788442
224.000000,219.000000,0.803822,1.874585,116.825878,119.493135
224.000000,220.000000,0.807845,1.879235,117.068936,119.197462
224.000000,221.000000,0.811889,1.883913,117.309027,118.901457
224.000000,222.000000,0.815954,1.888619,117.546180,118.605155
224.000000,223.000000,0.820040,1.893354,117.780426,118.308590
224.000000,224.000000,0.824147,1.898115,118.011793,118.011793
224.000000,225.000000,0.828274,1.902904,118.240311,117.714799
224.000000,226.000000,0.832420,1.907720,118.466008,117.417636
224.000000,227.000000,0.836587,1.912563,118.688913,117.120337
224.000000,228.000000,0.840772,1.917432,118.909054,116.822930
224.000000,229.000000,0.844977,1.922327,119.126459,116.525445
224.000000,230.000000,0.849201,1.927248,119.341157,116.227910
224.000000,231.000000,0.853442,1.932195,119.553175,115.930351
224.000000,232.000000,0.857703,1.937167,119.762540,115.632797
224.000000,233.000000,0.861980,1.942164,119.969279,115.335273
224.000000,234.000000,0.866276,1.947186,120.173420,115.037804
224.000000,235.000000,0.870589,1.952233,120.374989,114.740415
224.000000,236.000000,0.874919,1.957304,120.574012,114.443130
224.000000,237.000000,0.879266,1.962399,120.770516,114.145973
224.000000,238.000000,0.883630,1.967519,120.964526,113.848965
224.000000,239.000000,0.888010,1.972662,121.156068,113.552130
224.000000,240.000000,0.892406,1.977829,121.345167,113.255489
224.000000,241.000000,0.896818,1.983019,121.531848,112.959062
224.000000,242.000000,0.901246,1.988233,121.716136,112.662870
224.000000,243.000000,0.905689,1.993469,121.898056,112.366932
224.000000,244.000000,0.910148,1.998728,122.077631,112.071268
224.000000,245.000000,0.914621,2.004010,122.254886,111.775896
224.000000,246.000000,0.919109,2.009314,122.429845,111.480834
225.000000,1.000000,0.918293,2.008349,0.497921,112.032313
225.000000,2.000000,0.913838,2.003085,0.998460,112.326757
225.000000,3.000000,0.909398,1.997843,1.501620,112.621473
225.000000,4.000000,0.904973,1.992624,2.007403,112.916442
225.000000,5.000000,0.900563,1.987428,2.515814,113.211643
225.000000,6.000000,0.896169,1.982256,3.026855,113.507059
225.000000,7.000000,0.891792,1.977107,3.540527,113.802667
225.000000,8.000000,0.887430,1.971981,4.056834,114.098448
225.000000,9.000000,0.883085,1.966880,4.575775,114.394379
225.000000,10.000000,0.878757,1.961803,5.097353,114.690438
225.000000,11.000000,0.874446,1.956750,5.621567,114.986602
225.000000,12.000000,0.870152,1.951721,6.148419,115.282849
225.000000,13.000000,0.865876,1.946718,6.677907,115.579153
225.000000,14.000000,0.861617,1.941739,7.210030,115.875490
225.000000,15.000000,0.857377,1.936786,7.744789,116.171835
225.000000,16.000000,0.853154,1.931858,8.282180,116.468161
225.000000,17.000000,0.848951,1.926957,8.822202,116.764441
225.000000,18.000000,0.844766,1.922081,9.364852,117.060648
225.000000,19.000000,0.840600,1.917231,9.910126,117.356755
225.000000,20.000000,0.836454,1.912408,10.458020,117.652730
225.000000,21.000000,0.832327,1.907611,11.008531,117.948546
225.000000,22.000000,0.828220,1.902842,11.561652,118.244172
225.000000,23.000000,0.824134,1.898100,12.117379,118.539575
225.000000,24.000000,0.820068,1.893386,12.675704,118.834725
225.000000,25.000000,0.816023,1.888700,13.236621,119.129588
225.000000,26.000000,0.812000,1.884041,13.800122,119.424131
225.000000,27.000000,0.807998,1.879412,14.366198,119.718320
225.000000,28.000000,0.804017,1.874811,14.934841,120.012119
225.000000,29.000000,0.800059,1.870239,15.506041,120.305492
225.000000,30.000000,0.796124,1.865696,16.079787,120.598402
225.000000,31.000000,0.792211,1.861184,16.656067,120.890812
225.000000,32.000000,0.788322,1.856701,17.234871,121.182683
225.000000,33.000000,0.784456,1.852249,17.816183,121.473976
225.000000,34.000000,0.780614,1.847827,18.399992,121.764650
225.000000,35.000000,0.776796,1.843436,18.986281,122.054664
225.000000,36.000000,0.773003,1.839077,19.575036,122.343976
225.000000,37.000000,0.769234,1.834750,20.166240,122.632543
225.000000,38.000000,0.765492,1.830454,20.759876,122.920321
225.000000,39.000000,0.761774,1.826191,21.355926,123.207266
225.000000,40.000000,0.758083,1.821961,21.954370,123.493331
225.000000,41.000000,0.754419,1.817764,22.555188,123.778471
225.000000,42.000000,0.750781,1.813600,23.158359,124.062637
225.000000,43.000000,0.747170,1.809470,23.763860,124.345781
225.000000,44.000000,0.743587,1.805375,24.371669,124.627855
225.000000,45.000000,0.740033,1.801314,24.981761,124.908807
225.000000,46.000000,0.736506,1.797288,25.594111,125.188586
225.000000,47.000000,0.733009,1.793298,26.208692,125.467141
225.000000,48.000000,0.729540,1.789344,26.825476,125.744419
225.000000,49.000000,0.726102,1.785426,27.444435,126.020364
225.000000,50.000000,0.722693,1.781544,28.065539,126.294924
225.000000,51.000000,0.719316,1.777700,28.688756,126.568041
225.000000,52.000000,0.715969,1.773893,29.314055,126.839659
225.000000,53.000000,0.712653,1.770124,29.941401,127.109721
225.000000,54.000000,0.709370,1.766394,30.570761,127.378169
225.000000,55.000000,0.706118,1.762702,31.202097,127.644942
225.000000,56.000000,0.702900,1.759050,31.835373,127.909982
225.000000,57.000000,0.699714,1.755437,32.470551,128.173227
225.000000,58.000000,0.696563,1.751864,33.107589,128.434614
225.000000,59.000000,0.693445,1.748332,33.746448,128.694083
225.000000,60.000000,0.690362,1.744841,34.387085,128.951568
225.000000,61.000000,0.687314,1.741392,35.029455,129.207007
225.000000,62.000000,0.684302,1.737984,35.673514,129.460335
225.000000,63.000000,0.681325,1.734619,36.319216,129.711484
225.000000,64.000000,0.678385,1.731297,36.966511,129.960391
225.000000,65.000000,0.675482,1.728018,37.615352,130.206987
225.000000,66.000000,0.672617,1.724783,38.265687,130.451205
225.000000,67.000000,0.669789,1.721592,38.917464,130.692976
225.000000,68.000000,0.667000,1.718446,39.570630,130.932233
225.000000,69.000000,0.664249,1.715346,40.225131,131.168906
225.000000,70.000000,0.661538,1.712291,40.880910,131.402924
225.000000,71.000000,0.658867,1.709282,41.537909,131.634219
225.000000,72.000000,0.656236,1.706320,42.196070,131.862719
225.000000,73.000000,0.653645,1.703405,42.855332,132.088353
225.000000,74.000000,0.651097,1.700538,43.515634,132.311050
225.000000,75.000000,0.648589,1.697719,44.176913,132.530739
225.000000,76.000000,0.646125,1.694949,44.839104,132.747348
225.000000,77.000000,0.643702,1.692228,45.502142,132.960805
225.000000,78.000000,0.641324,1.689557,46.165960,133.171038
225.000000,79.000000,0.638988,1.686935,46.830489,133.377975
225.000000,80.000000,0.636697,1.684364,47.495660,133.581544
225.000000,81.000000,0.634451,1.681845,48.161402,133.781673
225.000000,82.000000,0.632250,1.679377,48.827644,133.978291
225.000000,83.000000,0.630095,1.676960,49.494311,134.171325
225.000000,84.000000,0.627985,1.674597,50.161330,134.360705
225.000000,85.000000,0.625922,1.672286,50.828625,134.546360
225.000000,86.000000,0.623906,1.670029,51.496119,134.728219
225.000000,87.000000,0.621938,1.667825,52.163735,134.906212
225.000000,88.000000,0.620018,1.665676,52.831395,135.080270
225.000000,89.000000,0.618146,1.663582,53.499017,135.250324
225.000000,90.000000,0.616322,1.661543,54.166523,135.416306
225.000000,91.000000,0.614548,1.659559,54.833829,135.578149
225.000000,92.000000,0.612824,1.657632,55.500855,135.735786
225.000000,93.000000,0.611150,1.655761,56.167516,135.889152
225.000000,94.000000,0.609526,1.653947,56.833730,136.038182
225.000000,95.000000,0.607954,1.652191,57.499410,136.182814
225.000000,96.000000,0.606432,1.650492,58.164474,136.322985
225.000000,97.000000,0.604962,1.648851,58.828834,136.458634
225.000000,98.000000,0.603545,1.647269,59.492404,136.589703
225.000000,99.000000,0.602180,1.645746,60.155098,136.716132
225.000000,100.000000,0.600867,1.644282,60.816829,136.837866
225.000000,101.000000,0.599608,1.642877,61.477510,136.954850
225.000000,102.000000,0.598402,1.641533,62.137054,137.067030
225.000000,103.000000,0.597250,1.640248,62.795372,137.174355
225.000000,104.000000,0.596153,1.639025,63.452376,137.276776
225.000000,105.000000,0.595109,1.637862,64.107981,137.374244
225.000000,106.000000,0.594121,1.636760,64.762097,137.466715
225.000000,107.000000,0.593187,1.635720,65.414637,137.554144
225.000000,108.000000,0.592308,1.634741,66.065515,137.636489
225.000000,109.000000,0.591486,1.633824,66.714643,137.713712
225.000000,110.000000,0.590718,1.632970,67.361934,137.785775
225.000000,111.000000,0.590007,1.632178,68.007304,137.852643
225.000000,112.000000,0.589352,1.631448,68.650666,137.914284
225.000000,113.000000,0.588753,1.630781,69.291935,137.970667
225.000000,114.000000,0.588211,1.630178,69.931028,138.021765
225.000000,115.000000,0.587725,1.629637,70.567860,138.067553
225.000000,116.000000,0.587296,1.629160,71.202351,138.108008
225.000000,117.000000,0.586924,1.628746,71.834417,138.143110
225.000000,118.000000,0.586610,1.628395,72.463979,138.172841
225.000000,119.000000,0.586352,1.628108,73.090957,138.197187
225.000000,120.000000,0.586151,1.627885,73.715272,138.216135
225.000000,121.000000,0.586008,1.627726,74.336848,138.229676
225.000000,122.000000,0.585922,1.627630,74.955609,138.237804
225.000000,123.000000,0.585893,1.627598,75.571481,138.240514
225.000000,124.000000,0.585922,1.627630,76.184390,138.237804
225.000000,125.000000,0.586008,1.627726,76.794265,138.229676
225.000000,126.000000,0.586151,1.627885,77.401036,138.216135
225.000000,127.000000,0.586352,1.628108,78.004634,138.197187
225.000000,128.000000,0.586610,1.628395,78.604994,138.172841
225.000000,129.000000,0.586924,1.628746,79.202049,138.143110
225.000000,130.000000,0.587296,1.629160,79.795738,138.108008
225.000000,131.000000,0.587725,1.629637,80.385997,138.067553
225.000000,132.000000,0.588211,1.630178,80.972769,138.021765
225.000000,133.000000,0.588753,1.630781,81.555994,137.970667
225.000000,134.000000,0.589352,1.631448,82.135618,137.914284
225.000000,135.000000,0.590007,1.632178,82.711586,137.852643
225.000000,136.000000,0.590718,1.632970,83.283846,137.785775
225.000000,137.000000,0.591486,1.633824,83.852349,137.713712
225.000000,138.000000,0.592308,1.634741,84.417047,137.636489
225.000000,139.000000,0.593187,1.635720,84.977893,137.554144
225.000000,140.000000,0.594121,1.636760,85.534845,137.466715
225.000000,141.000000,0.595109,1.637862,86.087860,137.374244
225.000000,142.000000,0.596153,1.639025,86.636899,137.276776
225.000000,143.000000,0.597250,1.640248,87.181924,137.174355
225.000000,144.000000,0.598402,1.641533,87.722899,137.067030
225.000000,145.000000,0.599608,1.642877,88.259792,136.954850
225.000000,146.000000,0.600867,1.644282,88.792571,136.837866
225.000000,147.000000,0.602180,1.645746,89.321206,136.716132
225.000000,148.000000,0.603545,1.647269,89.845671,136.589703
225.000000,149.000000,0.604962,1.648851,90.365940,136.458634
225.000000,150.000000,0.606432,1.650492,90.881990,136.322985
225.000000,151.000000,0.607954,1.652191,91.393800,136.182814
225.000000,152.000000,0.609526,1.653947,91.901350,136.038182
225.000000,153.000000,0.611150,1.655761,92.404623,135.889152
225.000000,154.000000,0.612824,1.657632,92.903605,135.735786
225.000000,155.000000,0.614548,1.659559,93.398280,135.578149
225.000000,156.000000,0.616322,1.661543,93.888639,135.416306
225.000000,157.000000,0.618146,1.663582,94.374671,135.250324
225.000000,158.000000,0.620018,1.665676,94.856368,135.080270
225.000000,159.000000,0.621938,1.667825,95.333723,134.906212
225.000000,160.000000,0.623906,1.670029,95.806734,134.728219
225.000000,161.000000,0.625922,1.672286,96.275396,134.546360
225.000000,162.000000,0.627985,1.674597,96.739708,134.360705
225.000000,163.000000,0.630095,1.676960,97.199671,134.171325
225.000000,164.000000,0.632250,1.679377,97.655288,133.978291
225.000000,165.000000,0.634451,1.681845,98.106560,133.781673
225.000000,166.000000,0.636697,1.684364,98.553495,133.581544
225.000000,167.000000,0.638988,1.686935,98.996097,133.377975
225.000000,168.000000,0.641324,1.689557,99.434375,133.171038
225.000000,169.000000,0.643702,1.692228,99.868338,132.960805
225.000000,170.000000,0.646125,1.694949,100.297996,132.747348
225.000000,171.000000,0.648589,1.697719,100.723362,132.530739
225.000000,172.000000,0.651097,1.700538,101.144447,132.311050
225.000000,173.000000,0.653645,1.703405,101.561267,132.088353
225.000000,174.000000,0.656236,1.706320,101.973836,131.862719
225.000000,175.000000,0.658867,1.709282,102.382170,131.634219
225.000000,176.000000,0.661538,1.712291,102.786287,131.402924
225.000000,177.000000,0.664249,1.715346,103.186206,131.168906
225.000000,178.000000,0.667000,1.718446,103.581944,130.932233
225.000000,179.000000,0.669789,1.721592,103.973523,130.692976
225.000000,180.000000,0.672617,1.724783,104.360964,130.451205
225.000000,181.000000,0.675482,1.728018,104.744287,130.206987
225.000000,182.000000,0.678385,1.731297,105.123516,129.960391
225.000000,183.000000,0.681325,1.734619,105.498674,129.711484
225.000000,184.000000,0.684302,1.737984,105.869785,129.460335
225.000000,185.000000,0.687314,1.741392,106.236873,129.207007
225.000000,186.000000,0.690362,1.744841,106.599963,128.951568
225.000000,187.000000,0.693445,1.748332,106.959082,128.694083
225.000000,188.000000,0.696563,1.751864,107.314255,128.434614
225.000000,189.000000,0.699714,1.755437,107.665510,128.173227
225.000000,190.000000,0.702900,1.759050,108.012874,127.909982
225.000000,191.000000,0.706118,1.762702,108.356373,127.644942
225.000000,192.000000,0.709370,1.766394,108.696037,127.378169
225.000000,193.000000,0.712653,1.770124,109.031894,127.109721
225.000000,194.000000,0.715969,1.773893,109.363973,126.839659
225.000000,195.000000,0.719316,1.777700,109.692302,126.568041
225.000000,196.000000,0.722693,1.781544,110.016911,126.294924
225.000000,197.000000,0.726102,1.785426,110.337830,126.020364
225.000000,198.000000,0.729540,1.789344,110.655088,125.744419
225.000000,199.000000,0.733009,1.793298,110.968716,125.467141
225.000000,200.000000,0.736506,1.797288,111.278743,125.188586
225.000000,201.000000,0.740033,1.801314,111.585201,124.908807
225.000000,202.000000,0.743587,1.805375,111.888118,124.627855
225.000000,203.000000,0.747170,1.809470,112.187527,124.345781
225.000000,204.000000,0.750781,1.813600,112.483457,124.062637
225.000000,205.000000,0.754419,1.817764,112.775940,123.778471
225.000000,206.000000,0.758083,1.821961,113.065005,123.493331
225.000000,207.000000,0.761774,1.826191,113.350684,123.207266
225.000000,208.000000,0.765492,1.830454,113.633008,122.920321
225.000000,209.000000,0.769234,1.834750,113.912006,122.632543
225.000000,210.000000,0.773003,1.839077,114.187711,122.343976
225.000000,211.000000,0.776796,1.843436,114.460151,122.054664
225.000000,212.000000,0.780614,1.847827,114.729359,121.764650
225.000000,213.000000,0.784456,1.852249,114.995364,121.473976
225.000000,214.000000,0.788322,1.856701,115.258196,121.182683
225.000000,215.000000,0.792211,1.861184,115.517887,120.890812
225.000000,216.000000,0.796124,1.865696,115.774466,120.598402
225.000000,217.000000,0.800059,1.870239,116.027963,120.305492
225.000000,218.000000,0.804017,1.874811,116.278408,120.012119
225.000000,219.000000,0.807998,1.879412,116.525831,119.718320
225.000000,220.000000,0.812000,1.884041,116.770262,119.424131
225.000000,221.000000,0.816023,1.888700,117.011729,119.129588
225.000000,222.000000,0.820068,1.893386,117.250262,118.834725
225.000000,223.000000,0.824134,1.898100,117.485890,118.539575
225.000000,224.000000,0.828220,1.902842,117.718642,118.244172
225.000000,225.000000,0.832327,1.907611,117.948546,117.948546
